x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
0.190216937,0.266300419,0.336954658,0,0.043473728,0.086951572,0.260864317,0.326085197,0.353256106,0.42934919,0.380433873,0.652171766,0.62499537,0.788040027,1,1
0,0.154481927,0.088041591,0.053156965,0.157809374,0.043190768,0.17940329,0.828898449,1,0.735876695,0.794015291,0.666107444,0.617939448,0.827235459,0.571424168,0
0.746113654,0.518134633,0.357512679,0.559585364,0.839378046,0.582901462,0.388600975,0.111399025,0,0.111399025,0.08031073,0.015543901,0.538859999,0.80310878,1,1
0.58566249,0.939856885,1,0.676992978,0.574519635,0.545563893,0.873026527,0.634664663,0.854605535,0.370775774,0.547128138,0.244169459,0,0.339125629,0.235122462,1
0,0.002022012,0.27474698,0.272724968,0.175755159,0.092927735,0.248479347,0.517171991,0.47878301,0.549489086,0.456566226,0.515152904,0.838386251,1,0.929294899,1
0.099173489,0,0.247933288,0.421487111,0.487604075,0.776858997,0.735537798,0.859504006,1,0.876032921,0.421487111,0.47933853,0.661157028,0.595040934,0.462809615,1
0,0.163482498,0.447985041,0.857747698,1,0.925688651,0.736728682,0.849255208,0.815284217,0.643311289,0.762205123,0.600848837,0.312102108,0.131634629,0.235669695,1
0,0.026842529,0.208052902,0.355696132,0.100664144,0.68455834,0.939591762,0.442952635,0.161068079,0.342271282,0.24832028,0.3892475,0.812077919,0.939591762,1,1
0,0.289057276,0.703124513,0.812496319,0.49219045,0.671865526,0.132816046,0.335935362,0.140623863,0.414060307,1,0.624999567,0.101560524,0.671865526,0.835935362,0
1,0.963992252,0.587562194,0.692306717,0.551552209,0.412440789,0.237314164,0.273323404,0.116203636,0,0.014729629,0.021275882,0.094926262,0.312600176,0.373156559,0
0,0.029197468,0.120439274,0.25182388,0.25182388,0.277372973,0.452554499,0.583940336,0.959852686,0.967151899,1,0.905108177,0.857663702,0.872261718,0.927006227,1
0.977195768,0.925087625,0.830622209,1,0.635183595,0.530945707,0.690556429,0,0.384364047,0.328993913,0.306192382,0.231277307,0.302933091,0.664498307,0.495117815,1
0,0.21356222,0.301692527,0.450843936,0.340113456,0.354801135,0.537847514,0.572877676,0.709606502,0.748027431,0.841815716,0.780795672,0.920900452,1,0.942374954,1
0,0.100007831,0.383334845,0.75,0.75,0.716664743,1,0.666668041,0.649998351,0.75,0.683325365,0.350009892,0.633338966,0.533333196,0.666668041,0
0,0.121673061,0.199617859,0.422050723,0.889734442,0.887829708,1,0.855508949,0.716726127,0.982881283,0.750945649,0.923950978,0.726231882,0.604555836,0.642581839,0
0.507765231,0.440406394,0.772017507,0.450777226,0.797916457,0.673569615,1,0.953371107,0.61139385,0.409319684,0.300515025,0.383418389,0,0.176170528,0.134712985,0
0.446261486,0.497662271,0.196260023,0.177569893,0.070090915,0.051402735,0.242991201,0,0.32710264,0.362146147,0.600469691,0.525699417,0.670558656,0.492992664,1,1
0,0.076373771,0.054893601,0.093079231,0.124105307,0.076373771,0.083533326,0.248211115,0.36276901,0.408116204,0.291168945,0.747018191,0.911696483,1,0.961814872,1
0.112665816,0.126755426,0.535205788,0.492949115,0.563382576,0.774646483,0.619709405,0.746472126,0.943658581,1,0.943658581,0.873227552,0.253518147,0,0.281685209,1
0.150944682,0.150944682,0,0.22641304,0.207545065,0.207545065,0.339622658,0.28302139,0.547168609,0.584908099,0.886794808,0.886794808,1,0.792448738,0.886794808,1
0.363367081,0.442021983,0.436280918,0.602180215,0.596437045,0.551658003,0.486219971,0,0.232488911,0.360497601,0.649249788,0.588399133,0.706077276,1,0.522384258,0
0,0.429381876,0.768363958,1,0.782487354,0.841806076,0.709040665,0.703392678,0.420906466,0.590396365,0.827680394,0.635593976,0.799440458,0.669500184,0.827680394,1
0,0.054238018,0.301695932,0.425423882,0.469492348,0.432203987,0.403391059,0.488136931,0.401694925,0.357628473,0.454237213,0.50338965,0.622035642,0.632203182,1,1
0.109889908,0,0.016483618,0.219782445,0.120880739,0.219782445,0.620884683,0.445062934,0.423081272,0.285722174,0.390114036,0.587917448,0.84065661,1,0.884619935,1
0,0.11295555,0.082648125,0.280997268,0.319551031,0.336079464,0.36914229,0.085399553,0.038569655,0.435258008,0.476579091,0.473839583,0.688697293,1,0.647386144,1
0.467387034,0.434535998,0.839686632,0.445484609,0.467387034,0.609737187,0.773989764,0.204594358,0.259342615,0.500235468,0.565932336,0,0.890113207,1,0.538461939,0
0.957899252,0.963160459,1,0.810531752,0.731580959,0.778951085,0.757899252,0.778951085,0.810531752,0.573687543,0.573687543,0.142104541,0,0.252633084,0.184210542,1
0,0.123116014,0.057788836,0.248744169,0.407034954,0.512563103,0.706030577,0.844221356,0.804020385,0.92964854,1,0.798995143,0.590452904,0.555276216,0.487437855,1
0.565217688,0.258385815,0.124223518,0.244722068,0.222360546,0.129194372,0,0.249689016,0.477018464,0.475776482,0.551553941,0.639751213,1,0.981364422,0.840994171,1
0.175374635,0,0.346081773,0.375000718,0.667909226,0.863804759,0.870334658,0.867536028,0.758395892,0.865670752,0.930969742,0.907648059,1,0.939278042,0.96263347,0
0.793705571,0.856646526,0.961542563,1,0.76223676,0.68181591,0.47552648,0.080417518,0.283214301,0.199295805,0.111889662,0,0.262240093,0.300699196,0.118878287,0
0.59848568,0.731060891,0.625000722,0.935606739,1,0.958333093,0.617426235,0.696971361,0.685608184,0.545455596,0.090908303,0.272727798,0.284090975,0.189393983,0,1
0.404761511,0.714283502,0.976187796,1,0.857140718,0.952380756,0.69047801,0.642859282,0.666667355,0.452378174,0.738092607,0.547618212,0.095239005,0.047619244,0,1
0.952122014,1,0.741566882,0.481501621,0.488030607,0.441240578,0.357997977,0.261697404,0.298694161,0.269314346,0.146898659,0.188248074,0.143634373,0.241022904,0,1
0.027203475,0,0.329705982,0.241566989,0.488575005,0.522307049,0.371055795,0.501632142,1,0.978237552,0.714908115,0.711643831,0.853100572,0.756256268,0.860718342,0
0.54074378,0.474076792,0.674076792,1,0.962964501,0.837041292,0.688893502,0.770374304,0.725926105,0.325925139,0.54074378,0.488888674,0.222224582,0,0.051852209,0
0.180146055,0,0.441175099,0.62867496,0.70955869,0.72058718,0.687498751,0.797794006,0.867646286,0.624998797,0.610294145,0.827204791,1,0.933823883,0.746323282,1
0.538460519,0.857140332,1,0.670326732,0.142853039,0.230767531,0.461535062,0.1868136,0.197800425,0.1868136,0.065929792,0,0.373627199,0.164837739,0.472530726,0
0.335366421,0,0.075712568,0.09806911,0.052846495,0.148883047,0.195631075,0.417683807,0.340446622,0.606197353,0.685975035,0.684449624,0.899389597,0.820627796,1,1
0.984938401,0.96988027,1,0.796548726,0.649415691,0.669710979,0.59360625,0.649415691,0.616438594,0.664635712,0.540333864,0.568238007,0.659562757,0.580922128,0,0
0.384614688,0,0.434067395,0.560441003,0.703297337,0.703297337,0.846153672,0.681320745,0.472528977,0.593407588,0.615385312,0.714285068,1,0.763735512,0.829670945,1
0,0.36091915,0.236782081,0.395402463,0.294253079,0.437930126,0.678162592,0.522990809,0.903451724,0.888510175,0.935630912,1,0.949427986,0.920693826,0.757473229,1
0.536763457,0.757355277,0.205877573,0.46323285,0.110286677,0.279404487,0.647053827,0.264693933,0.558823747,0,0.37500277,0.345581663,0.573526913,0.404409103,1,0
0.020837655,0,0.06944853,0.013892802,0.027784056,0.284723491,0.465280379,0.54166757,0.583333591,0.743055921,0.819444659,0.98611339,1,0.638884675,0.798613197,0
0.059829051,0,0.190883148,0.433048146,0.427350555,0.364672166,0.39601136,0.467236408,0.59544171,0.618233703,0.794871516,0.857549906,0.712250744,0.757834731,1,0
0.309525899,0.369048664,0.416667189,0.476194656,0.797620093,1,0.750001567,0.785715853,0.952386177,0.85714129,0.738095761,0.119047097,0.309525899,0.428568294,0,0
0.939918673,1,0.912766687,0.633449074,0.534661931,0.475448001,0.479203194,0.149335921,0.534084548,0.324956432,0.22443714,0.209994632,0,0.197574286,0.000578264,1
0.962423479,1,0.978527702,0.835122594,0.60506126,0.21855815,0.386503111,0.365030813,0.211656591,0.116564152,0,0.017637708,0.149539633,0.282208593,0.080521701,1
1,0.649798522,0.362581059,0.487292989,0.697667149,0.489810889,0.412969867,0.266022379,0.073470892,0,0.25588803,0.278690601,0.298957017,0.587781966,0.488975772,1
0,0.42003669,0.391134972,0.506742745,0.483620651,0.626203002,0.664739526,0.643546371,0.961461678,0.857419448,0.944122805,0.957610093,1,0.275528997,0.579961511,1
0.092214337,0,0,0.391393759,0.639344062,0.565574164,0.598362339,0.598362339,0.547134092,0.723362229,0.750000218,0.680331027,0.803278817,0.946721401,1,1
0,0.150061716,0.301420622,0.386804211,0.442429818,0.574381659,0.671409729,0.663645936,0.692111566,0.724448211,0.893918201,0.987063166,1,0.981886498,0.919788243,0
0.518966693,0.362070481,0.306897443,0.515520521,0.455171632,0.60517462,0.637929519,0.843102909,0.805176554,0.712071887,1,0.872414272,0.308622726,0.013793479,0,1
0,0.086092201,0.258277865,0.43046353,0.317880644,0.298013262,0.596026524,0.437086201,0.437086201,0.754966846,1,0.960265235,0.788079571,0.529801074,0.536423745,0
0.994597837,0.983802295,1,0.742239674,0.479082675,0.354926249,0.353579276,0,0.124156427,0.044535182,0.010797738,0.117411682,0.08097206,0.345478776,0.325236859,0
0.617832493,0.611465452,0.566883367,0.439494767,0.585988756,0.662423964,0.445858394,0.668791005,1,0.566883367,0.726113144,0.745221093,0.59235665,0,0.261144241,1
0.132910531,0,0.078056261,0.284808571,0.373420331,0.299576521,0.251054128,0.223627501,0.375526556,0.561183101,0.715188382,0.902954199,1,0.915612877,0.983121763,0
0.103278484,0,0.401639632,0.681967689,0.827867892,0.709836362,0.660655853,0.896721516,0.959017002,0.873770959,0.762294965,0.819671032,1,0.831147287,0.836066705,1
0.196428611,0.227674975,0.299107153,0.169642093,0,0.339286381,0.357141132,0.558036175,0.517856947,0.571429983,0.63839024,0.74106988,0.75446259,0.888391887,1,0
0.191355765,0,0.203702348,0.203702348,0.154320084,0.246912677,0.246912677,0.518518519,0.52469181,0.820985395,0.84567856,0.5555542,1,0.753085968,0.64197079,0
0.396166399,0,0.206603816,0.241747977,0.330139229,0.375932471,0.498401962,0.414269328,0.424921789,0.32268369,0.48668865,1,0.794460416,0.67944731,0.434504946,1
0.701219355,0.672256624,0.704267918,0.684448788,0.609755538,0.788110329,0.893291286,1,0.900914082,0.527438798,0.437499957,0.323171923,0.272865085,0.271337329,0,1
0.220536735,0,0.260089384,0.301638658,0.504196222,0.598881305,0.694765762,0.781463072,0.787055913,0.737914627,0.750699264,0.841389824,1,0.85177762,0.806630857,1
0,0.102351802,0.037178139,0.128555572,0.448600258,0.424412084,0.475923917,0.666517667,0.62709975,0.486898286,0.711758189,0.765061777,0.891601411,1,0.943113586,0
0.051439774,1,0.985303723,0.561543931,0.143907277,0.252909028,0.101653612,0.266993271,0.522352301,0.510104158,0.606246665,0.879363074,0.939375988,0.380894092,0,0
0.808600175,0.916128977,1,0.806451419,0.862365434,0.825805676,0.9634411,0.473119517,0.488174545,0.337634566,0.301073949,0.236558041,0.279569219,0.172043851,0,1
0.083722635,0,0.151164577,0.351162571,0.39534853,0.648836973,0.616278322,0.520929291,0.955814953,0.744186916,1,0.844187052,0.639534306,0.613954137,0.569767267,0
0.487936109,0.332440262,0.163539124,0,0.089812583,0.234583889,0.423592965,0.123324787,0.270778382,0.482573582,0.658177366,0.588471695,0.612601015,0.924932827,1,0
1,0.727505134,0.580979526,0.519281847,0.498720518,0.503854627,0.48585973,0.547562387,0.45244757,0.32391188,0.439591761,0.025707885,0.046272948,0,0.033427096,0
1,0.99728598,0.834466222,0.578018772,0.449118274,0.44504819,0.529172718,0.25780194,0.191317909,0.143825716,0.017639867,0,0.105835111,0.122117968,0.143825716,1
0,0.018180204,0.190907264,0.300000195,0.372724914,0.545455876,0.681820576,0.690906289,0.409091175,0.399997659,0.281817065,0.681820576,1,0.845453144,0.699996879,1
1,0.751269065,0.48223309,0.456852757,0.573603835,0.51269065,0.355329492,0.532994722,0.30456786,0.203045562,0.411167385,0.583756355,0.16243645,0,0.086294485,1
0.965517544,0.965517544,0.85632182,0.902298794,1,0.971264254,0.833333333,0.580459978,0.477011513,0.040229715,0.074712719,0.011494517,0,0.091953947,0.396551535,1
0.741574364,0.802245969,0.937075662,0.887643007,0.824714767,1,0.921349455,0.858427717,0.860673947,0.732585544,0.768539522,0.489886115,0.191008839,0.056179147,0,0
0.752379886,0.619047438,0.442856641,0.242857021,0.333333017,0.166667458,0.14761983,0.004763094,0.180953891,0,0.809523719,0.795236337,0.7380963,0.971427134,1,1
0.265915941,0.72284482,0.359547399,0.340823582,0.344568964,0.808985515,1,0.794005533,0.921348523,0.58427187,0.573031084,0.3483128,0.647940272,0,0.250934413,1
0.025513345,0.096942151,0,0.079082481,0.06377623,0.535714403,0.61352182,0.658164413,0.653060866,0.809949667,1,0.927295032,0.903061141,0.957909729,0.899237047,0
0.290320843,0.130730336,0.037351428,0.067911198,0,0.103564375,0.310696492,0.578945455,0.590831194,0.976231215,1,0.818336266,0.687606604,0.755517128,0.857384599,0
0.818178496,0.851232421,0.942148156,0.818178496,1,0.446282804,0.190080832,0.181821504,0.355377035,0,0.057851844,0.256201971,0.553717196,0.446282804,0.471074078,0
1,0.461538323,0.455129242,0.557694312,0.467950998,0.352565968,0.237180938,0,0.269237127,0.333333333,0.339746008,0.506409082,0.782048103,0.576923353,0.621794112,0
1,0.693039221,0.465188482,0.484177738,0.740508548,0.496836818,0.348102472,0.256332081,0.098104377,0,0.268984809,0.113925369,0.136077807,0.401900704,0.240508548,1
0.159174025,0,0.035970452,0.249999656,0.725719979,0.624102388,0.460432228,0.518885415,0.573742656,0.521583233,0.614209242,0.665468476,0.81564817,1,0.801260265,1
0.364755795,0.278692895,0.356554818,0.209016163,0.053274778,0.012289188,0.118854529,0.045075556,0.081965919,0.241802531,0,0.446721714,0.594260369,0.750003508,1,1
0.120658373,0,0.347348069,0.440585393,0.548447432,0.429615884,0.813528464,0.892139517,0.709323188,0.795246987,0.744058539,0.848263816,0.972576617,0.983546126,1,1
0.237286388,0.231636236,0,0.205273219,0.344631586,0.425611459,0.732582031,0.732582031,0.706214398,0.444445043,0.73634444,0.58380341,0.817323543,0.836159435,1,1
1,0.84968509,0.616561697,0.362736268,0.348334838,0.313231372,0.402340117,0.101709953,0.220522184,0.105310397,0.116111384,0.168316784,0.016201652,0.100810014,0,1
0,0.39268478,0.709754232,0.831709487,0.665855651,0.651222099,0.42194929,0.482928474,1,0.870733674,0.951219765,0.826830944,0.746345891,0.656100641,0.792684261,1
0.05357151,0.511905032,0.94642849,0.839285471,0.910713961,1,0.565475974,0.547618994,0.44642849,0.267856981,0.363095535,0.238095535,0,0.035714529,0.226190503,1
0.250593933,0.54216385,0.769687124,0.537389545,0.795945132,0.918854274,1,0.628480285,0.843670719,0.533410733,0.212009804,0.182178793,0,0.289176718,0.403737208,1
0.567008869,0.5360831,0.474225489,0,0.484540152,0.319587535,0.597928566,0.649471514,0.814430204,0.731955413,1,0.515453775,0.845355973,0.917519137,0.432994167,0
0.489650721,0.682756463,0.682756463,0.344825642,0.331035999,0.089660868,0.027587743,0,0.434489329,0.696548925,0.731037127,0.586220505,0.406901587,0.634481437,1,0
0.749999065,1,0.867645959,0.568627121,0.534312626,0.450979292,0.612744823,0.431371944,0.6274501,0.27941149,0.230391717,0.102940681,0.102940681,0,0.147058384,1
1,0.996122975,0.748061488,0.651162933,0.65891349,0.453489672,0.39922442,0.325580157,0.120154592,0.151161186,0.151161186,0,0.034883619,0.124030744,0.36821608,0
1,0.887324546,0.943666164,0.81690482,0.450706678,0.577466076,0,0.281685716,0.225347017,0.295770634,0.760570983,0.802816984,0.535218131,0.422533924,0.478874568,0
0.507692007,0.492307993,0.471794671,0.189743339,0,0.451281349,0.502564654,0.12307602,0.379486678,0.558975312,0.707692007,0.912821315,1,0.784615987,0.651283305,0
1,0.607593097,0.265821747,0.430376114,0.721513402,0.354428747,0.379746524,0.341770605,0.177218473,0,0.265821747,0.075947367,0.063288478,0.556960525,0.417720953,1
0,0.141667991,0.30000057,0.40277798,0.608335334,0.644443628,0.724999477,0.758334985,0.741667231,0.761110939,0.816668641,0.925001758,0.983335413,0.963890439,1,0
0.200003648,0.025000836,0.37500038,1,0.275009197,0.674998252,0.849994983,0.175002812,0.62500266,0.275009197,0.300003952,0.275009197,0.600004865,0.700005169,0,0
0,0.103733931,0.012441995,0.058091072,0.31120357,0.593361604,0.692943761,0.302903576,0.53941964,0.668054441,0.775936592,0.775936592,0.755188385,1,0.950205368,1
0.715781445,0.404998368,0.585897784,0.669397231,0.827107489,0.83645117,0.144861467,0.112153667,0,0.434580468,0.677571233,0.345800749,0.878508549,1,0.962615444,0
1,0.845119632,0.764311828,0.71380684,0.771041752,0.757575704,0.599327273,0.680133305,0.612795093,0.397306436,0.521887532,0.434346262,0.343434272,0,0.077442399,1
0.285715701,0,0.195122966,0.414635065,0.393725848,0.477354789,0.567947524,0.445989972,0.348435425,0.512197539,0.623697509,0.700346802,0.888502011,1,0.738677394,1
0.503822882,0.465654321,0.580163549,0.480924581,0.114509228,0,0.274811514,0.473285906,0.320615206,1,0.946571812,0.511465101,0.519093142,0.343520596,0.14504266,1
0.296702867,0.07325907,0.084247651,0.271061913,0.413919056,0.868131438,1,0.919416141,0.890111395,0,0,0.223443797,0.282050494,0.461539966,0.278389497,1
1,0.931936171,0.628271882,0.4319359,0.395287567,0.405759218,0.452881375,0.099477151,0.337697019,0.206806546,0.198952672,0.083769946,0.102094928,0.117801046,0,1
0.405882876,0.264701894,0.229413535,0.617644815,0.376472732,0.711766177,0.705883724,0.917647782,0.799998729,0.964705284,1,0.517649477,0,0.117642696,0.411761091,1
0.838242689,0.764706003,0.691177527,0.397057465,0.48529451,0.779414572,0.647060031,0.823534121,0.852943048,0.691177527,1,0.941182145,0.470587994,0,0.235300155,1
0,0.01976635,0.083005159,0.169961753,0.205533844,0.19367787,0.288538169,0.430829868,0.632411443,0.616600698,0.845848991,0.778655411,0.940710124,1,0.984187587,0
0,0.119047643,0.083333392,0.071428642,0.071428642,0.095238143,0.464285821,0.369047678,0.583333322,0.714285714,1,0.869047607,0.952381,0.773809607,0.726190464,1
0,0.261111882,0.250003152,0.21852264,0.285184473,0.30740666,0.246302344,0.424075113,0.2759293,0.449998109,0.75,0.883331547,0.916665616,0.879629163,1,1
0,0.09441251,0.192678029,0.231214807,0.265894391,0.290945222,0.427745007,0.504817725,0.547205837,0.495183949,0.608863174,0.593448631,0.797687358,0.988438464,1,0
0.756758289,0.689192579,1,0.540542863,0.621621715,0.28378801,0.445950869,0.729732005,0.540542863,0.986486858,0.864865144,0.527026284,0,0.513516579,0.162164577,1
0.126436723,0,0.335248964,0.576628627,0.814176055,0.814176055,0.869731773,0.902299195,0.865900268,0.984674713,1,0.9597703,0.865900268,0.77011485,0.896551573,1
0,0.294954292,0.312944357,0.38848167,0.316540949,0.38848167,0.589926345,0.352517526,0.687050315,0.651075514,0.859713374,0.827338717,0.902877806,1,0.920858991,1
1,0.839572044,0.474153583,0.142602937,0.057040432,0,0.049911538,0.213903942,0.319073225,0.24420963,0.183601502,0.089126488,0.17647168,0.442067992,0.229947665,0
0.089999488,0,0.289998527,0.539999594,0.919999744,0.509999765,0.589999488,0.729999936,0.659999979,1,0.859998484,0.589999488,0.690000342,0.559998591,0.740000235,0
0.952853652,1,0.89826337,0.493795283,0.431761069,0.325061097,0.38461472,0.124068429,0.310173231,0.315136573,0.280397499,0.109180563,0,0.377170787,0.183622052,1
1,0.427478614,0.27481412,0.145036554,0,0.030539738,0.12976824,0.39529847,0.318335138,0.272152994,0.564611582,0.387590738,0.379901659,0.441474397,0.687748768,1
0.66256993,0.411038162,0,0.453987313,0.865024088,0.907970465,0.809811083,0.748461296,0.656435922,0.558275154,0.717784322,0.496929528,0.736190507,1,0.717784322,0
0.965853058,0.834921984,0.70589026,0.616703527,0.715375636,1,0.798872591,0.954464196,0.75901726,0.891845616,0.855796223,0.647066244,0.339661053,0,0.415564744,0
0,0.150591974,0.289412435,0.244708973,0.359999265,0.294116999,0.228236569,0.428232895,0.576469832,0.508238039,0.771765268,0.781174396,0.995289925,0.882349159,1,1
0.464283934,0.549998388,0.285715333,0,0.092849751,0.564288039,0.578573292,0.292855028,0.185715626,0.399997362,0.585714453,1,0.900001759,0.878572413,0.81428584,1
1,0.471004146,0.273285426,0.108083342,0,0.092267214,0.118628949,0.173988821,0.133566784,0.199474546,0.20738223,0.165203606,0.152019313,0.167840769,0.289981369,1
1,0.56789172,0.592585987,0.469133758,0.246914013,0.382713376,0.320984076,0.246914013,0.06172293,0.358022293,0.679009554,0.320984076,0.246914013,0,0.370363057,1
0,0.074463732,0.126589751,0.260625406,0.878677665,0.604987569,0.811898768,0.969904053,0.973666046,1,0.616275111,0.522222153,0.620033981,0.582415609,0.872090663,0
0.092104911,0,0.153509858,0.061403274,0.070175409,0.039473772,0.057018043,0.486842634,0.640350818,0.407895089,0.412281993,0.530701637,1,0.890350818,0.701755766,1
0.133197972,0,0.273964486,0.307768917,0.325932762,0.339555646,0.433400809,0.443996111,0.4788096,0.41170465,0.536327074,0.724522134,1,0.779010386,0.641271453,1
0,0.170509719,0.129036439,0.244237479,0.51612724,0.483876874,0.414745141,0.451614164,0.894015701,1,0.967745519,0.935484866,0.958524663,0.870965618,0.377880232,1
0.212120504,0.25379204,0,0.23864141,0.25379204,0.602279898,0.67803889,0.098484937,0.897734709,0.878794961,1,0.750008764,0.799246851,0.776520906,0.462129268,0
0.396156981,0.034615397,0.026922382,0,0.02307746,0.065381115,0.350003647,0.334616031,0.199999366,0.442308729,0.692312693,0.365386506,0.338467295,0.638464758,1,1
0.602835862,0.198580716,0.191489707,0,0.148935537,0.411346155,0.304964788,0.503545504,0.524823942,0.439715602,0.453900325,0.87943391,1,0.326240521,0.546099675,0
1,0.667497795,0.570718625,0.456570153,0.496282339,0.498766493,0.451608437,0.533494548,0.585609046,0.553345367,0.64516414,0.498766493,0.18858212,0.002476243,0,1
0,0.214811689,0.56295892,0.440736853,0.333335368,0.296293939,0.211110685,0.281480332,0.522221718,0.737035151,1,0.918516006,0.822220149,0.866664458,0.881478065,1
0.295451638,0.710229509,0.170451638,0.31249508,0,0.278404507,0.085222129,0.068179917,0.051136475,0.420455328,0.204542212,0.06249754,0.181818853,0.255679917,1,1
0.003484193,0.390244591,0.498259563,0.181189672,0,0.383279524,0.439029937,0.233454232,0.376311137,0.355407637,0.641111489,0.243901832,0.470384357,1,0.94773544,1
0.361438552,0.060230354,0.108430027,0,0.012047781,0.253005106,0.554223563,0.951807167,1,0.759030706,0.987959059,0.915677504,0.710848132,0.072283265,0.012047781,1
0.727283135,0.484866554,1,0.843446943,0.439406588,0.691926444,0.818188757,0,0.04043218,0.070713383,0.186877191,0.691926444,0.676781072,0.838385766,0.777789968,1
0.531741723,1,0.91434249,0.491043659,0.358231311,0.381990936,0.789569504,0.179358844,0.036310252,0,0.093091503,0.085049166,0.163153691,0.395881705,0.597903965,1
1,0.981229336,0.877965741,0.990613994,0.690213258,0.793478202,0.427371379,0.854736016,0.731271136,0.550829517,0.911712754,0.759766247,0.370383854,0,0.303907847,1
0.084643455,0.091898766,0,0.360339753,0.741234607,0.742442672,1,0.798066265,0.562273488,0.189843394,0.258766777,0.174123322,0.224909118,0.401451339,0.315598435,1
0.804819728,1,0.887874439,0.711302874,0.51046356,0.682017567,0.52301832,0.51046356,0.280338938,0.422595356,0.451887276,0.037659556,0,0.393310048,0.267785123,0
0.466510744,0.739034341,0.281754051,1,0.759815164,0.397227457,0.286382525,0.228630683,0.267895123,0,0.926099594,0.598155423,0.612014351,0.12009431,0.108543942,0
1,0.679106779,0.149241654,0.985077361,0.992543261,0.597018526,0.574626934,0.223879275,0.582083673,0,0.305970582,0.186565045,0.223879275,0.171633246,0.888057309,1
0.242436044,0.356059819,0.106051165,0.06819244,0.234841797,0,0.015145221,0.249991346,0.553025582,0.454547028,0.666658012,0.848482882,0.984846125,0.484846125,1,0
0.145785763,0.061503199,0.535308559,0.444192185,0,0.104779647,0.230067241,0.339408193,0.214124944,0.191341234,0.232349523,0.530754858,0.765379059,1,0.972662589,0
0,0.19860522,0.020910416,0.310102986,0.00348695,0.097564072,0.20209217,0.121952974,0.132406771,0.038326828,0.142857747,0.33798166,0.529622854,0.60278956,1,1
0.092266528,0.065476211,0.22619318,0,0.020834443,0.080357474,0.273809179,0.303571705,0.520836128,0.479163199,0.336309811,0.598214653,0.630952758,1,0.827379368,1
0,0.277520957,0.554118211,0.563366592,0.613321755,0.417205848,0.640146033,0.827937262,0.979647319,0.8371899,0.578168542,0.780758884,0.8371899,0.887142225,1,1
0.928573203,0.819871801,0.493779286,0.757761098,1,0.972050257,0.708068445,0.521740719,0.288822294,0.027952666,0,0.369566647,0.093168246,0.192553554,0.276394017,1
0.073880301,0,0.192612976,0.189973891,0.345647723,0.622691303,0.656993375,0.807389037,0.841689095,0.86807391,0.757256478,1,0.873352081,0.77572605,0.751980321,1
0.031579104,0,0.161403031,0.736841927,1,0.884210854,0.835087427,0.894736771,0.589473677,0.557894573,0.508771146,0.470175667,0.435087698,0.452631344,0.34385925,0
1,0.909546436,0.40703544,0.208039063,0.21809123,0.058291455,0.094471459,0.112562646,0.256280935,0.085427266,0,0.038470129,0.304721387,0.52136807,0.323957313,1
0.791850295,0.834839798,0.671946143,1,0.954749429,0.841626654,0.477375628,0.694571429,0.830315837,0.48415883,0,0.884614331,0.891401186,0.515837517,0.622173437,0
0,0.091137999,0.19366409,0.29163292,0.239236706,0.323530858,0.60167278,0.587934466,0.672639365,0.823731892,1,0.956501365,0.95879229,0.910719038,0.910719038,1
0.152407639,0.278076428,0.053473469,0.122991517,0.045456469,0.160424639,0.267380041,0,0.114972402,0.663099793,0.716581728,0.593581745,0.783416156,0.88235456,1,1
0.236613122,0,0.291990989,0.403203437,0.655835141,0.597253977,0.694278898,0.702059133,0.659496551,0.817391104,0.871396029,0.953317895,1,0.937300012,0.938214841,1
0.401667315,0,0.116668039,0.301666747,0.341667542,0.286668578,0.389999233,0.659998921,0.926665682,0.659998921,0.85666713,0.943333154,0.766668181,1,0.85666713,1
0.853999874,1,0.89000047,0.542000473,0.33000125,0.282000456,0.350000399,0.249999778,0.146000569,0.150000931,0.182000278,0.109999973,0.135999887,0,0.258000502,0
0.707114925,0.861921481,0.765689885,0.853558033,0.824264844,0.836818579,0.598325027,0.882844371,0.841003157,0.790792786,1,0.744766994,0.238487843,0,0.008362306,1
0.100263607,0,0.236147821,0.228232074,0.637203254,0.703166299,0.693931009,0.840369049,0.811345652,0.891820144,0.766490761,0.827176642,1,0.986807089,0.947229363,1
0.984913857,1,0.920258018,0.584051604,0.566809827,0.452585938,0.575430716,0.278016653,0.321120272,0.187499794,0.191810239,0.168103207,0,0.245689556,0.11422389,1
0.433170413,0.350039322,0.28440552,0.111575229,0.100635136,0.102823986,0.166268418,0,0.089696602,0.105011277,0.155328325,0.046304242,0.083747046,0.215898299,1,1
0.530795709,0.530795709,0.753666346,0.680350091,0.912026364,0.909088483,1,0.947222222,0.976534315,0.891490554,0.527852492,0.7214057,0.806446793,0.953079304,0,1
0.526749696,0.823041186,0.917694954,0.868316747,0.905351793,0.740737994,0.518516596,0.897116839,1,0.748974802,0.827156809,0.884775532,0.740737994,0,0.419760182,0
0.012104554,0,0.111381194,0.368037848,0.186439267,0.014525843,0.05568776,0.510892018,0.75786919,0.101694146,0.205811472,0.290558485,0.801456178,0.975787108,1,0
0.631300205,0.437669538,0.44827707,0.002651336,0,0.108752909,0.610078577,0.824938531,0.755969882,0.843500069,0.946951402,0.885941137,0.86207255,1,0.753316358,1
